"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","age","gender","education","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","B5_Extraversion","B5_Agreeableness","B5_Conscientiousness","B5_EmotStability","B5_Openness"
1,5,4,3,4,4,5,4,3,2,5,4,1,4,5,3,5,5,5,2,15,1,1,1,5,5,6,6,6,6,4,6,3,1.5,4.5,4.5,4,5.5
3,4,5,4,5,4,4,1,5,4,5,5,2,5,4,5,1,4,5,2,26,2,3,5,5,2,5,5,2,5,5,2,2,5.5,4,2.5,2.5,5.5
3,2,2,2,1,2,3,1,1,3,5,2,4,2,2,2,2,3,5,1,24,2,4,3,4,5,5,6,7,7,5,5,5,2,5.5,4,4,4.5
1,2,4,4,3,5,5,2,3,2,5,5,2,4,4,2,3,4,5,2,31,2,4,1,5,6,2,6,5,3,1,5,5,2,3,6.5,5.5,4.5
4,5,5,5,5,5,5,5,3,5,5,5,3,5,4,3,3,4,5,3,25,1,2,1,7,1,3,6,3,1,7,1,2,3,1,1,3,6
2,4,3,3,2,4,3,4,2,4,5,5,2,4,5,5,3,2,5,4,18,1,2,3,5,4,2,6,4,3,5,4,5,3.5,3,3.5,5,4.5
4,4,5,2,5,5,5,1,5,4,4,4,5,4,5,3,5,2,5,1,28,3,2,3,5,2,6,7,6,5,2,3,1,2.5,4,4,2.5,7
1,1,1,4,1,1,5,4,1,3,5,5,1,5,4,1,5,3,3,1,25,1,3,4,2,7,5,7,5,7,2,2,1,3.5,6.5,6.5,2.5,7
1,2,1,1,1,2,4,1,1,2,4,2,2,3,4,4,4,4,5,1,23,2,3,6,5,6,2,6,6,6,3,6,6,4,4.5,5.5,6,4
5,4,3,2,4,2,5,5,1,2,5,5,4,5,5,1,3,5,4,3,24,2,3,6,5,5,2,7,5,5,4,6,1,4.5,4,4.5,6,7
2,3,4,1,4,5,5,2,1,1,5,2,5,3,3,1,3,3,5,5,17,2,1,6,7,4,3,7,2,7,5,6,1,6,4,3.5,5.5,7
5,3,5,3,3,4,5,3,3,3,4,2,4,4,5,4,4,5,4,2,18,2,2,3,3,5,4,7,6,4,1,6,2,2.5,4.5,6,5,6.5
3,4,4,1,1,5,5,1,2,4,4,4,4,1,4,4,4,4,5,1,25,2,4,2,5,6,2,6,7,6,1,6,3,1.5,4.5,6.5,6,5.5
5,5,1,1,3,5,1,1,2,5,3,3,5,3,3,3,1,5,5,2,21,1,2,7,6,3,7,7,1,5,1,5,4,7,3.5,5,3,5.5
3,5,5,4,3,5,5,5,3,4,5,5,4,4,4,3,5,4,4,1,18,1,2,2,4,5,6,6,6,5,6,6,4,2,4.5,3.5,4,5
1,2,2,2,1,1,3,1,2,5,3,1,1,2,5,1,5,3,5,3,52,1,4,3,1,7,5,7,6,5,5,7,4,2.5,6,5,5,5.5
1,4,1,1,1,2,2,1,1,1,5,1,1,5,1,1,1,1,5,5,15,1,1,6,2,6,1,6,2,7,3,7,3,6,6.5,5.5,7,5.5
1,1,2,3,1,1,1,1,1,1,4,2,1,1,1,5,5,4,5,1,49,2,3,2,2,5,0,7,5,7,2,7,2,2.5,6.5,5.5,7.5,6.5
3,4,5,3,4,3,4,2,2,4,3,4,2,4,4,2,3,5,5,4,22,1,3,1,7,1,7,3,7,5,7,1,5,1,3,1,1,3
1,1,1,5,5,2,5,2,1,1,4,5,4,2,1,5,1,2,1,1,60,1,3,1,3,7,7,7,7,7,3,3,3,1,6,6,2,6
4,2,2,4,4,2,4,2,2,4,5,4,2,4,2,4,4,4,5,4,16,2,1,2,5,6,6,2,7,5,3,5,1,1.5,4,5.5,3.5,4.5
5,5,3,3,5,5,5,4,3,5,5,5,5,5,5,2,5,5,5,1,30,1,2,5,6,6,6,6,6,5,6,5,2,3.5,3.5,4,3.5,6
1,4,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,1,54,1,4,7,1,3,1,7,1,7,5,7,2,7,7,3,7,6.5
5,2,5,2,4,5,4,5,2,2,5,5,4,5,5,5,1,4,5,1,17,1,2,1,5,6,5,6,7,6,5,5,2,1,4.5,4.5,4,6
2,2,4,1,4,2,4,4,1,1,5,1,4,4,3,1,4,5,5,1,15,2,2,6,2,5,7,6,1,7,3,2,2,6.5,6.5,5,1.5,6
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,30,1,4,5,4,7,3,7,5,5,1,5,2,4,4.5,7,5,6.5
3,3,4,3,2,3,4,2,2,2,5,3,2,4,4,4,4,3,5,1,34,1,4,2,5,5,5,6,6,5,4,4,2,2,4,4.5,3.5,6
4,1,1,2,4,4,2,2,1,2,3,2,4,3,2,1,4,5,4,2,14,1,1,6,5,3,3,5,2,5,3,3,3,6,4,4,4,5
3,2,5,5,5,5,3,5,4,4,5,1,1,4,3,5,4,3,3,1,25,2,3,4,7,1,5,6,3,6,4,5,1,4.5,3.5,2.5,4,6.5
5,2,3,2,5,2,5,3,1,2,2,5,4,3,3,3,5,4,5,1,21,2,3,1,5,5,5,4,7,6,5,6,5,1,4.5,4,4.5,3.5
4,2,2,2,4,5,5,1,1,4,5,2,4,5,3,4,4,4,1,1,36,2,3,2,6,6,3,5,7,3,2,4,2,1.5,2.5,6,4.5,5.5
1,1,1,2,2,2,2,2,1,2,4,2,1,3,2,4,4,1,5,1,18,2,2,2,5,4,7,6,5,5,3,1,3,2.5,4,4.5,1,5.5
4,3,2,1,5,3,4,4,1,2,3,4,3,2,4,5,4,4,5,5,23,2,4,4,5,6,3,5,7,6,2,6,5,2.5,4.5,6,5.5,4
5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,1,5,5,4,28,1,2,6,5,6,1,6,3,2,1,5,2,5.5,2.5,6.5,6,6
5,1,1,1,4,2,5,4,1,1,5,5,1,5,3,5,5,5,5,1,42,1,2,7,7,7,6,6,4,7,6,6,1,5.5,4,4.5,4,6.5
1,1,2,1,1,2,2,1,3,2,3,1,1,1,5,2,5,2,3,1,15,2,2,6,1,6,5,6,4,7,1,6,3,5,7,6.5,4.5,5.5
5,5,2,3,5,3,5,4,1,4,5,4,4,5,3,4,4,4,5,2,45,2,4,2,6,7,2,7,7,7,6,6,7,1.5,4.5,4.5,6,4
1,1,2,2,2,2,1,4,1,1,4,1,4,2,2,4,2,4,5,5,30,1,3,3,2,6,2,7,5,5,2,6,7,3,5.5,6,6,4
1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,2,1,1,4,1,60,1,3,6,5,7,2,7,4,6,1,7,1,5,4.5,7,6.5,7
5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,28,1,2,6,6,6,2,7,5,3,2,5,2,4.5,2.5,6,5.5,6.5
4,4,4,4,3,4,4,4,5,5,5,5,4,4,4,5,4,4,5,4,18,2,2,2,1,5,7,4,3,3,6,4,2,3.5,5,3.5,2.5,5
3,4,4,2,2,3,4,3,2,4,4,2,2,4,4,1,4,3,4,1,20,2,2,5,3,7,5,5,5,3,3,5,6,4,4,6,4,3.5
1,3,5,4,5,3,4,2,1,1,5,4,1,5,2,1,1,1,4,1,15,2,1,6,5,6,7,5,6,7,6,3,2,4,5,4,2,5.5
5,5,5,5,5,5,5,5,4,3,5,4,5,4,5,5,5,5,5,5,17,3,2,2,3,5,7,6,7,5,7,1,1,1.5,5,3,1,6.5
5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,48,2,2,1,1,7,5,6,7,5,1,2,1,1,6,7,2.5,6.5
1,2,2,3,1,2,2,4,2,1,5,1,1,4,2,1,4,2,5,1,35,1,3,6,7,6,3,5,3,6,3,5,3,5.5,3.5,5.5,5,5
4,2,3,2,2,2,4,2,2,2,3,2,2,2,3,1,3,3,2,3,23,2,4,5,5,4,5,6,5,6,7,4,3,4,4.5,2.5,3.5,5.5
4,4,1,1,3,1,2,3,1,2,2,2,2,2,3,1,2,3,3,3,20,2,2,6,5,6,5,5,5,6,5,6,6,4.5,4.5,4.5,4.5,3.5
4,3,5,5,5,2,4,3,3,2,5,5,4,5,1,5,5,4,4,3,34,1,4,1,4,4,5,7,6,2,5,4,1,1.5,3,3.5,3.5,7
2,2,1,5,4,1,4,5,1,1,5,2,1,5,3,5,2,3,5,1,23,1,3,6,5,3,6,6,7,7,3,4,6,3.5,5,4,3,4
5,5,2,1,5,1,5,1,5,1,5,5,1,5,1,1,4,5,5,3,51,2,2,7,1,4,1,4,6,6,1,7,2,4.5,6.5,5.5,7,5
2,2,5,1,4,1,2,1,1,1,4,1,1,2,3,2,2,2,4,1,49,2,3,2,2,6,3,7,3,6,5,6,3,3.5,6,4.5,5.5,6
5,4,4,5,4,5,5,5,4,3,5,5,1,5,1,5,5,5,5,1,23,1,2,5,6,3,6,2,4,3,7,1,1,4.5,2.5,2,1.5,4.5
4,2,4,3,4,4,5,1,1,4,5,3,2,4,4,5,3,3,3,1,18,2,2,5,5,7,2,7,1,3,1,5,1,6,3,7,5.5,7
5,4,5,4,5,5,4,2,5,4,5,4,5,4,2,5,2,4,5,2,18,2,2,5,3,6,2,7,6,3,6,5,1,3.5,4,4,5.5,7
5,5,2,4,5,5,1,4,1,5,5,5,5,5,5,4,5,5,5,1,23,2,4,3,3,5,3,7,7,5,4,7,1,2,5,4.5,6,7
1,1,2,1,3,1,5,1,1,5,3,1,3,2,3,1,3,3,5,1,60,2,3,6,3,7,4,7,4,7,1,6,1,5,6,7,5,7
5,5,4,5,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,4,42,1,3,1,7,7,7,2,4,1,1,6,2,2.5,1,7,3.5,4
1,1,5,3,2,1,4,5,1,1,5,5,5,5,5,2,5,5,1,1,22,1,3,3,4,6,3,6,6,5,3,5,3,2.5,4.5,5.5,5,5.5
4,5,5,5,5,5,1,5,5,3,5,5,4,5,5,4,5,5,5,5,30,1,4,3,3,7,4,7,7,6,1,7,1,2,5.5,7,5.5,7
5,3,5,3,4,2,1,3,1,1,5,4,4,5,3,2,3,1,5,3,38,1,2,6,5,5,6,6,5,5,5,4,3,4.5,4,4,3,5.5
5,1,4,2,2,5,5,4,1,4,5,5,5,4,5,5,5,5,4,5,49,1,2,5,3,0,2,5,5,3,2,6,2,4,4,3,6,5.5
2,1,1,1,1,3,3,1,1,1,4,3,4,4,4,3,4,2,5,1,60,2,3,7,2,7,2,6,5,7,1,4,5,5,6.5,7,5,4.5
2,5,4,2,4,2,4,2,1,4,5,3,1,5,2,5,3,1,5,1,23,2,2,6,6,2,4,7,3,7,6,1,1,5.5,4.5,2,2.5,7
4,5,3,5,4,4,2,2,2,4,4,3,2,3,5,5,1,2,4,1,26,1,4,6,5,6,6,6,5,4,3,4,2,4.5,3.5,5.5,3,6
2,4,1,1,1,2,3,1,1,1,3,2,1,3,3,4,3,4,5,1,50,2,3,5,1,6,4,6,4,6,1,6,3,4.5,6.5,6.5,5,5.5
4,5,5,5,5,5,5,5,3,4,5,5,4,5,4,5,5,5,5,5,52,2,4,7,3,6,5,7,1,3,4,3,1,7,4,5,3,7
5,5,5,5,3,5,5,5,2,5,5,5,5,5,5,5,3,5,5,1,23,1,2,5,5,6,1,7,5,2,6,7,2,4,2.5,4,7,6.5
3,4,2,2,2,2,3,2,2,4,4,4,4,4,4,4,5,2,5,2,27,1,3,2,2,5,5,5,5,7,5,4,2,2.5,6.5,4,3.5,5.5
4,1,2,2,4,2,4,3,2,3,4,4,2,3,4,2,2,5,3,3,24,1,2,3,3,6,5,5,6,6,5,5,4,2.5,5.5,4.5,4,4.5
5,2,2,3,4,2,2,3,1,1,3,2,4,4,3,3,4,2,5,1,17,2,2,2,4,5,7,7,6,7,5,1,2,2,5.5,4,1,6.5
5,5,4,4,5,3,4,1,2,1,4,4,4,5,5,3,1,1,5,1,23,1,3,5,2,7,5,6,3,7,2,7,3,5,6.5,6.5,5,5.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,23,3,3,7,1,7,1,7,1,7,1,7,1,7,7,7,7,7
5,4,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,4,5,5,22,1,3,7,7,6,1,7,1,5,6,7,1,7,3,4,7,7
2,2,4,3,4,5,5,4,1,4,4,5,4,3,5,5,5,4,5,4,24,1,3,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
5,5,5,5,3,5,5,2,5,4,5,5,4,4,5,4,5,4,5,2,15,1,1,6,5,5,1,7,1,3,5,7,1,6.5,3,4,7,7
3,1,3,4,4,4,4,2,1,3,4,1,1,4,5,2,1,2,5,1,31,2,3,5,6,7,4,7,5,5,1,1,2,4,3.5,7,2.5,6.5
2,2,2,4,4,2,2,2,1,2,4,2,1,4,4,4,4,3,5,1,23,2,3,2,1,5,6,7,5,6,3,3,2,2.5,6.5,5,2.5,6.5
3,4,2,3,2,2,4,4,2,2,4,3,4,5,5,5,4,5,4,2,29,1,3,2,5,7,3,6,5,4,2,6,5,2.5,3.5,6.5,5.5,4.5
4,5,3,4,5,4,4,2,3,3,3,5,4,4,2,5,5,3,4,3,21,2,2,5,5,6,5,6,7,5,1,3,2,3,4,6.5,3,6
5,3,5,3,5,2,5,3,3,1,5,5,5,5,3,5,2,5,5,1,38,1,3,7,6,6,7,4,4,6,2,1,4,5.5,4,6,1,4
3,4,1,2,4,4,5,5,2,2,4,3,4,4,3,4,4,4,5,1,15,1,1,7,5,5,2,6,1,5,4,5,1,7,4,4.5,5.5,6.5
4,4,3,5,5,4,5,4,3,3,5,3,3,5,3,5,5,5,5,2,23,3,2,1,6,2,7,4,4,4,5,2,4,2.5,3,2.5,1.5,4
5,4,2,2,5,4,4,2,1,4,2,2,4,2,4,2,3,2,4,4,22,1,2,6,5,6,6,6,5,7,5,3,1,4.5,5,4.5,2.5,6.5
5,4,4,1,4,2,2,5,1,1,3,3,1,1,2,1,3,3,5,4,20,2,3,6,3,6,3,5,3,7,4,3,2,5.5,6,5,4,5.5
5,4,3,5,5,3,5,4,5,4,5,5,4,5,4,2,5,5,5,4,39,1,1,6,7,5,1,3,3,5,1,6,2,5.5,3,6,6.5,4.5
5,4,3,4,4,5,5,4,4,4,5,3,1,4,4,4,4,4,4,3,42,1,4,6,4,5,3,7,2,5,2,5,2,6,4.5,5.5,5,6.5
5,4,1,4,5,4,2,4,2,2,5,5,2,4,1,2,5,2,1,5,56,2,3,2,3,6,6,2,2,6,4,5,1,4,5.5,5,3.5,4.5
1,5,1,5,5,2,1,4,2,1,4,5,5,3,4,2,4,5,3,3,18,2,2,6,4,6,5,5,4,4,4,5,1,5,4,5,4,6
3,5,3,3,5,5,4,3,1,4,4,2,2,4,4,2,5,4,3,4,18,1,1,7,3,3,3,7,1,7,7,6,2,7,6,2,5.5,6.5
4,5,5,5,4,4,5,4,5,4,5,5,5,5,5,5,5,4,5,4,24,1,2,5,5,4,2,7,1,3,6,4,3,6,3,3,5,6
5,5,5,4,4,4,4,5,4,4,5,5,4,5,5,4,5,4,5,1,65,1,3,2,7,6,6,5,2,5,3,3,1,4,3,5.5,2.5,6
2,2,4,3,4,2,4,2,2,1,4,2,2,3,2,4,2,3,4,3,50,2,4,6,6,5,7,7,3,7,4,2,1,5.5,4.5,4.5,1.5,7
1,4,2,2,1,1,2,1,1,1,3,5,1,2,4,2,1,2,3,1,48,2,3,5,1,7,3,5,6,5,1,7,3,3.5,6,7,6,5
5,4,4,4,4,2,4,2,2,4,5,5,4,4,5,5,4,1,5,3,25,1,2,1,3,5,6,6,7,5,4,3,5,1,5,4.5,2.5,4.5
3,4,3,5,4,2,2,2,4,3,3,4,4,3,3,1,5,4,5,3,21,1,2,6,5,6,3,5,4,5,5,4,2,5,4,4.5,4.5,5.5
1,1,1,2,2,3,3,1,1,3,4,1,3,4,1,2,5,1,5,1,32,1,2,1,2,7,5,6,7,5,4,5,1,1,5.5,5.5,4,6.5
5,2,4,4,4,4,4,1,1,4,5,2,4,5,4,1,4,4,5,1,43,2,3,3,7,7,7,5,3,3,5,2,6,4,2,5,1.5,3.5
3,2,3,3,4,3,5,3,1,3,5,3,2,5,2,2,3,2,5,1,28,2,3,1,2,7,7,7,7,7,7,2,1,1,6.5,4,1.5,7
1,1,2,1,1,2,4,4,1,1,4,1,2,4,1,1,5,1,5,1,19,2,2,7,2,5,2,7,1,7,3,6,1,7,6.5,5,6,7
4,2,3,4,4,5,4,4,2,4,5,5,4,4,3,5,1,3,4,1,20,1,2,3,5,4,4,5,6,4,5,3,3,2.5,3.5,3.5,3.5,5
1,4,1,2,3,1,1,1,1,1,2,4,2,4,4,1,4,4,4,1,18,1,2,7,3,7,3,6,2,2,2,6,3,6.5,3.5,6.5,5.5,5.5
3,5,1,2,2,2,4,2,4,4,1,5,5,3,4,4,2,2,5,1,20,2,2,7,5,1,2,6,1,7,2,6,1,7,5,3.5,6,6.5
2,2,3,2,4,2,2,4,1,3,4,2,1,4,4,2,4,4,4,1,32,2,4,6,5,7,2,5,2,4,1,7,5,6,3.5,7,6.5,4
2,5,4,2,4,5,5,1,1,4,5,2,1,1,5,5,3,4,5,1,39,1,3,4,0,0,0,0,0,0,0,0,0,6,4,4,4,4
5,5,5,5,5,5,1,3,5,3,5,5,5,4,5,5,5,5,2,3,55,2,3,7,1,3,1,7,2,5,5,7,4,6.5,6,3,7,5.5
5,3,4,4,5,3,4,5,2,3,4,5,4,4,5,4,4,4,5,5,15,2,1,5,6,3,5,6,3,5,6,5,3,5,3.5,2.5,4,5.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,1,16,1,2,6,7,5,2,7,2,3,5,5,1,6,2,4,5.5,7
5,5,3,3,4,5,5,4,2,3,5,5,5,5,5,4,5,4,5,5,31,1,2,3,7,6,4,6,6,4,1,5,4,2.5,2.5,6.5,4.5,5
5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,1,5,4,36,1,4,6,7,7,6,6,5,1,1,5,1,4.5,1,7,3.5,6.5
5,5,5,5,5,3,4,4,4,5,5,5,5,5,5,2,5,4,3,5,62,1,2,0,0,0,0,0,0,0,0,6,0,4,4,4,7,4
1,1,1,3,1,1,2,2,1,1,3,3,1,3,3,1,3,2,4,2,64,2,4,5,2,7,1,6,4,7,1,6,2,4.5,6.5,7,6.5,6
5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,5,5,5,5,13,1,1,7,6,3,1,5,1,1,1,7,5,7,1.5,5,7,4
1,3,4,4,3,5,5,5,3,2,3,5,1,3,3,3,5,4,5,3,24,3,2,3,5,3,7,5,5,2,4,1,1,3,2.5,3.5,1,6
5,4,1,1,5,1,3,5,1,1,3,1,1,3,1,1,5,4,1,1,59,2,4,0,0,0,1,6,4,7,2,7,1,2,7.5,3,7,6.5
5,1,5,5,5,5,5,1,1,1,5,5,2,1,1,5,1,5,5,1,57,2,2,7,1,7,6,7,1,7,1,6,1,7,7,7,4,7
5,5,4,5,4,5,5,1,4,4,4,4,5,5,3,3,4,5,5,5,22,1,3,5,6,7,3,7,6,2,4,7,1,3.5,2,5.5,6,7
1,1,1,2,2,5,4,2,1,3,3,1,3,3,2,3,3,2,4,1,29,2,3,6,3,4,3,6,4,6,4,5,2,5,5.5,4,5,6
4,5,4,2,4,1,2,1,1,4,5,1,5,5,4,1,2,5,1,4,31,1,2,5,6,5,2,6,2,6,5,3,2,5.5,4,4,4.5,6
2,1,4,3,2,2,2,4,1,1,5,4,5,5,1,5,4,2,4,5,13,2,1,2,2,7,6,5,7,6,3,3,3,1.5,6,6,2.5,5
2,4,4,4,3,2,5,1,1,2,4,4,3,5,5,3,5,2,5,2,19,1,2,2,5,3,7,5,5,3,6,3,5,2.5,3,2.5,2,4
5,5,2,5,5,2,4,5,2,1,5,5,5,2,4,1,1,5,3,5,21,1,3,2,2,5,2,6,7,6,2,6,4,1.5,6,5.5,6,5
3,4,2,4,3,5,2,3,4,3,5,5,2,5,4,5,3,3,5,1,30,1,4,7,5,5,5,6,2,4,5,4,1,6.5,3.5,4,3.5,6.5
1,1,5,5,1,1,1,5,1,1,5,1,1,5,1,5,5,1,1,1,51,1,3,7,1,7,1,7,7,7,1,7,1,4,7,7,7,7
2,2,3,2,4,1,4,1,1,3,4,4,4,4,1,1,2,1,5,1,25,1,3,3,1,6,3,5,2,7,1,7,5,4.5,7,6.5,6,4
5,4,4,5,5,4,4,2,4,4,5,5,4,4,5,3,3,5,5,4,18,1,2,6,5,2,1,7,5,3,7,6,1,4.5,3,1.5,6.5,7
4,4,3,4,5,4,3,4,3,4,5,4,5,5,5,5,3,4,4,2,17,1,1,6,2,5,2,7,4,6,2,6,1,5,6,5.5,6,7
5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,46,1,1,6,2,6,2,7,5,6,4,6,1,4.5,6,5,6,7
5,4,2,5,4,3,2,2,1,1,4,5,2,5,2,5,3,1,5,1,19,2,2,5,7,1,7,6,6,5,4,1,4,3.5,3,2.5,1,5
5,2,4,3,5,2,5,1,3,3,4,1,5,3,4,4,1,5,5,3,19,2,2,3,3,6,2,7,5,7,6,7,2,3,6,4,6.5,6.5
1,3,3,3,3,3,3,3,1,1,3,5,1,5,4,4,4,1,5,1,16,1,1,7,4,7,4,5,2,5,1,7,2,6.5,4.5,7,5.5,5.5
5,4,4,5,5,5,4,4,4,5,4,5,5,3,5,5,2,4,5,5,20,2,3,5,6,7,5,4,5,5,3,4,5,4,3.5,6,3.5,3.5
1,4,4,3,4,5,5,1,2,4,4,5,1,2,3,4,2,1,5,4,26,2,3,2,6,6,3,6,5,2,3,3,4,2.5,2,5.5,4,5
1,3,4,3,1,2,4,1,1,4,5,1,2,3,1,3,5,4,5,1,38,2,4,3,2,3,4,7,3,7,5,5,1,4,6.5,3,4.5,7
1,1,3,3,3,4,4,1,1,3,5,1,1,3,1,3,1,3,1,1,43,2,0,4,3,7,5,6,4,6,2,6,4,4,5.5,6.5,4.5,5
5,4,2,1,4,2,4,2,1,3,4,1,2,2,5,4,2,4,5,2,26,2,4,4,1,6,6,7,6,7,7,4,2,3,7,3.5,3,6.5
1,1,1,1,4,1,2,1,1,1,1,3,1,2,1,1,2,1,3,1,51,1,2,4,6,3,2,7,2,7,5,6,1,5,4.5,3,6,7
4,4,4,3,1,5,5,4,1,2,5,4,1,5,5,5,5,1,5,4,45,2,4,6,6,5,5,7,3,4,1,5,1,5.5,3,6,4,7
1,2,1,2,3,1,1,1,1,1,4,2,2,3,2,5,5,4,5,1,21,1,3,6,6,4,5,7,2,7,5,6,2,6,4.5,3.5,4.5,6.5
5,5,5,1,1,1,4,5,1,5,5,1,1,4,1,5,4,4,5,1,17,1,1,5,7,7,1,7,5,3,1,7,1,4,2,7,7,7
5,4,4,5,2,3,5,5,3,1,5,3,1,2,5,4,2,3,5,3,15,2,0,3,6,7,5,3,7,4,2,6,2,2,3,6.5,4.5,4.5
4,1,4,2,3,1,5,5,4,1,5,5,5,5,2,5,4,5,5,1,18,1,2,2,7,6,3,4,6,2,5,7,7,2,1.5,4.5,6,2.5
4,4,2,2,4,2,4,4,2,4,4,2,2,4,4,2,4,4,4,2,45,1,4,6,5,5,2,5,5,5,2,5,3,4.5,4,5.5,5.5,5
5,4,1,2,4,5,5,4,1,5,4,2,2,3,5,4,5,4,5,1,28,1,3,3,1,6,5,5,5,7,2,7,4,3,7,6,5,4.5
3,4,5,5,4,5,5,5,5,4,5,5,5,5,4,5,5,5,5,1,26,1,3,2,6,6,1,6,7,3,1,7,2,1.5,2.5,6.5,7,6
2,2,2,1,1,4,4,1,3,1,5,1,1,5,2,4,1,4,5,1,18,3,2,6,1,7,6,7,5,7,5,5,1,4.5,7,5,3.5,7
4,3,5,4,5,5,5,4,3,4,5,2,4,5,4,5,5,5,5,3,26,1,1,1,5,3,5,5,6,2,5,3,1,1.5,2.5,3,3,6
4,5,3,4,5,5,4,2,2,5,5,4,4,5,3,5,5,5,5,5,29,1,2,4,7,5,5,6,6,5,5,6,1,3,3,4,4.5,6.5
5,3,5,2,5,5,2,3,3,1,4,1,4,1,4,4,5,3,1,5,26,3,4,2,5,6,5,7,4,5,5,7,4,3,4,4.5,5,5.5
4,5,5,2,2,5,5,5,5,5,5,4,4,5,5,5,2,5,5,2,32,2,4,3,3,6,2,7,6,2,1,5,5,2.5,3.5,6.5,5.5,5
2,5,4,5,5,4,5,3,2,4,5,5,4,4,4,1,5,5,4,2,16,1,1,1,6,6,4,7,7,5,4,3,2,1,3.5,5,3.5,6.5
1,2,2,1,1,1,4,1,1,1,5,1,1,2,3,5,5,3,4,4,26,1,2,2,5,3,1,6,6,7,6,7,2,2,5,2.5,7,6
5,4,3,3,4,2,1,4,4,2,5,5,4,1,5,1,2,5,5,5,23,1,2,7,0,6,4,5,6,4,3,4,2,4.5,6,5.5,4,5.5
2,2,1,3,5,3,2,3,2,1,4,4,4,2,3,5,4,1,5,1,15,2,1,6,5,3,5,7,3,7,2,4,5,5.5,5,4.5,3.5,5
5,5,5,1,5,5,5,5,1,5,5,5,5,4,5,5,5,5,5,5,38,2,2,5,1,5,5,7,5,6,1,7,2,4,6.5,6,5,6.5
5,3,3,3,5,3,4,5,3,1,5,1,3,3,1,3,2,3,1,3,34,1,3,6,1,7,6,6,5,6,1,7,1,4.5,6.5,7,4.5,6.5
5,1,4,4,1,1,2,1,1,2,5,1,1,5,1,2,1,1,1,1,42,2,4,5,2,7,5,6,3,6,1,3,5,5,6,7,3,4.5
5,5,2,5,3,2,2,4,2,2,1,4,5,5,4,2,3,5,3,3,16,1,1,3,4,2,7,4,7,3,3,4,3,2,3.5,3.5,2.5,4.5
5,4,1,2,5,2,3,5,1,2,1,5,4,5,1,1,3,4,5,1,22,1,3,4,3,7,1,7,6,6,5,6,1,3,5.5,5,6.5,7
2,2,5,1,2,4,5,2,2,2,5,5,1,3,2,2,2,2,5,3,21,1,2,4,6,3,1,7,3,5,5,6,1,4.5,3.5,3,6.5,7
4,5,4,4,5,5,5,4,3,4,4,4,4,4,4,5,5,5,4,4,18,1,2,5,2,5,4,6,5,5,5,6,4,4,5.5,4,5,5
2,2,2,3,3,3,2,2,1,1,3,3,2,3,3,4,5,3,5,1,19,2,2,6,7,6,5,6,6,5,1,4,2,4,3,6.5,3.5,6
2,2,2,2,4,1,2,4,1,4,5,4,1,5,2,2,2,2,1,2,20,2,2,6,6,6,2,5,2,6,1,6,2,6,4,6.5,6,5.5
1,1,5,5,4,3,5,4,3,1,5,4,2,3,3,5,3,4,5,2,34,1,2,6,6,4,5,6,3,6,3,1,1,5.5,4,4.5,2,6.5
4,4,5,5,4,4,4,5,4,4,5,3,2,4,4,4,3,4,4,3,20,1,3,6,7,7,3,3,6,4,2,5,3,4,2.5,6.5,5,4
5,1,3,2,4,2,5,1,2,1,2,2,1,1,5,1,4,1,5,1,16,2,1,6,5,6,4,6,5,5,3,5,6,4.5,4,5.5,4.5,4
5,4,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,30,1,4,6,6,6,3,7,5,3,2,7,1,4.5,2.5,6,6,7
1,1,1,1,1,1,4,1,1,1,5,1,1,2,1,2,4,1,5,1,31,2,4,5,4,6,4,7,5,7,5,5,1,4,5.5,4.5,4.5,7
2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,4,2,5,1,53,2,4,7,2,6,3,7,1,7,1,6,2,7,6.5,6.5,5.5,6.5
2,3,4,1,2,2,5,4,2,2,2,1,1,3,3,2,4,2,4,1,45,1,3,6,3,5,1,6,5,5,5,7,3,4.5,5,4,7,5.5
2,2,2,2,1,2,4,1,1,1,1,1,1,2,4,1,4,4,5,1,16,2,0,6,4,5,7,6,2,6,3,7,3,6,5,5,4,5.5
